직업코드,직업명,직업분류,NCS능력단위명,NCS능력단위정의,NCS대분류,NCS중분류,NCS소분류,능력단위코드
K000000951,모델,연극·영화·방송 전문가,인공지능모델링,인공지능모델 준비란 도출된 후보 모델을 기반으로 세부적인 모델을 설계하고 검증하는 능력이다.,정보통신,정보기술,인공지능,2001070302
K000000951,모델,연극·영화·방송 전문가,인공지능모델링,"인공지능 모델 활용 관리란 선정된 모델의 구성요소, 배포를 관리하고 서비스에 적용된 모델의 성능을 관리하여 개선하는 능력이다.",정보통신,정보기술,인공지능,2001070308
K000001138,방송연출가,연극·영화·방송 전문가,방송콘텐츠제작,"방송 리허설이란 촬영제작을 시작하기 전단계로서, 기술적 준비가 제대로작동되는지 점검하고 더불어 본 제작을 원활하게 진행하기 위한 사전연습을 진행할 수 있다.",문화·예술·디자인·방송,문화콘텐츠,문화콘텐츠제작,0803020116
K000001138,방송연출가,연극·영화·방송 전문가,무대의상,"무대의상 스타일링이란 결정된 디자인에 따라 제작, 사입된 의상 및 장신구를 코디네이션 하고 디테일 작업과 검수를 통해 무대의상을 최종 완성하는 능력이다.",문화·예술·디자인·방송,문화·예술,공연예술,0801030924
K000001138,방송연출가,연극·영화·방송 전문가,무대미술,무대미술 공연공간 입체 시각화란 무대미술 스케치를 시각적 결과물로 표현하는 능력이다.,문화·예술·디자인·방송,문화·예술,공연예술,0801030518
K000001161,아나운서,연극·영화·방송 전문가,영상조명,조명계획이란 빛을 이용하여 장면을 구현하기 위해 타 부서와 협의하고조명장비를 선택하고 장면을 구성하는 능력이다.,문화·예술·디자인·방송,문화콘텐츠,영상제작,0803040304
K000001161,아나운서,연극·영화·방송 전문가,방송콘텐츠제작,"프로그램 기획이란 방송콘텐츠제작을 기획하는 단계로서, 제작 책임자를선임하고, 기획회의를 진행하여 기획안을 작성하고 예산안을 수립하는 능력이다.",문화·예술·디자인·방송,문화콘텐츠,문화콘텐츠제작,0803020101
K000001161,아나운서,연극·영화·방송 전문가,방송콘텐츠유통·서비스,방송콘텐츠 라이센스 관리란 다양한 유통망과 서비스를 통해 방송콘텐츠를 적법하게 제공하기 위해 방송콘텐츠의 저작권 또는 저작인접권과 각종라이센스를 체계적으로 관리하는 능력이다.,문화·예술·디자인·방송,문화콘텐츠,문화콘텐츠유통·서비스,0803030103
K000001207,리포터,연극·영화·방송 전문가,방송콘텐츠제작,"프로그램 기획이란 방송콘텐츠제작을 기획하는 단계로서, 제작 책임자를선임하고, 기획회의를 진행하여 기획안을 작성하고 예산안을 수립하는 능력이다.",문화·예술·디자인·방송,문화콘텐츠,문화콘텐츠제작,0803020101
K000001207,리포터,연극·영화·방송 전문가,석유제품제조,"생산계획수립은 경제성 검토, 원유도입계획 결정, 제품생산계획 결정, 생산실적을 비교·분석하는 능력이다.",화학·바이오,석유·기초화학물,석유·천연가스,1702010101
K000001207,리포터,연극·영화·방송 전문가,방송콘텐츠제작,"캐스팅이란 프로그램의 출연자와 촬영장소를 선정하고, 제작에 필요한 현금․현물 협찬을 유치하는 능력이다.",문화·예술·디자인·방송,문화콘텐츠,문화콘텐츠제작,0803020103
K000007458,영화감독,연극·영화·방송 전문가,무대장치·소품,심화 작화는 무대장치·소품에 기초 작화된 표면에 제작도서에 명시되거나 시방서대로 구체적인 묘사를 통하여 작품의 완성도를 높이는 능력이다.,문화·예술·디자인·방송,문화·예술,공연예술,0801030821
K000007458,영화감독,연극·영화·방송 전문가,영화콘텐츠제작,"공간디자인이란 공간 콘셉트를 시각화하기 위해 세트를 디자인하고, 소품을 제작하며, 장식하는 능력이다.",문화·예술·디자인·방송,문화콘텐츠,문화콘텐츠제작,0803020217
K000007458,영화감독,연극·영화·방송 전문가,무대미술,무대미술 공연공간 수정·보완이란 공연이 가능하도록 공연공간의 완성도를 판단하는 능력이다.,문화·예술·디자인·방송,문화·예술,공연예술,0801030525
K000007460,광고영상감독,연극·영화·방송 전문가,영상그래픽,"제작기획이란 효율적인 시각효과 제작을 위하여 비주얼플래닝, 프로듀싱,시스템구성, 프레젠테이션을 포함하는 기획 능력이다.",문화·예술·디자인·방송,문화콘텐츠,영상제작,0803040501
K000007460,광고영상감독,연극·영화·방송 전문가,영상연출,"CGI/VFX 확정이란 영상콘텐츠의 시각적 효과를 높이기 위해 CGI/VFX 소스들을 제작 및 합성하는 과정을 관리, 감독하는 능력이다.",문화·예술·디자인·방송,문화콘텐츠,영상제작,0803040108
K000007460,광고영상감독,연극·영화·방송 전문가,광고콘텐츠제작,광고 실행 관리란 광고 목표를 달성하기 위해 제작 된 광고물을 적합한매체에 런칭하고 사후 관리하는 능력이다.,문화·예술·디자인·방송,문화콘텐츠,문화콘텐츠제작,0803020423
K000007473,조명기사,연극·영화·방송 전문가,방송콘텐츠제작,"프로그램 기획이란 방송콘텐츠제작을 기획하는 단계로서, 제작 책임자를선임하고, 기획회의를 진행하여 기획안을 작성하고 예산안을 수립하는 능력이다.",문화·예술·디자인·방송,문화콘텐츠,문화콘텐츠제작,0803020101
K000007473,조명기사,연극·영화·방송 전문가,영상촬영,"촬영장비 준비란 촬영을 위한 카메라, 렌즈, 그립장비를 선택하고 스태프를 구성하는 능력이다.",문화·예술·디자인·방송,문화콘텐츠,영상제작,0803040204
K000007473,조명기사,연극·영화·방송 전문가,식공간연출,"식문화콘텐츠 기획이란 식(食)을 매개로한 다양한 전시 및 이벤트를 계획하고, 실행에 옮길 수 있는 종합적인 능력이다.",음식서비스,식음료조리·서비스,식음료서비스,1301020508
K000007476,성우,연극·영화·방송 전문가,광고콘텐츠제작,사운드 디자인이란 광고 콘셉트에 적합한 사운드를 구현하기 위한 음향장비를 구성하고 사운드를 녹음하고 편집하는 일이다.,문화·예술·디자인·방송,문화콘텐츠,문화콘텐츠제작,0803020420
K000007476,성우,연극·영화·방송 전문가,영상연출,"사운드 연출이란 영상콘텐츠를 대중에게 효과적으로 전달하기 위해 후시녹음과 음향효과를 연출하고, 선곡과 작곡을 확정하는 능력이다.",문화·예술·디자인·방송,문화콘텐츠,영상제작,0803040109
K000007476,성우,연극·영화·방송 전문가,영상음향제작,"믹스(Mix)란 영상의 의도에 따라 녹음, 편집된 사운드 소스의 음색, 음량,음상 등을 조절하여 음향제작의 결과물을 도출하는 능력이다.",문화·예술·디자인·방송,문화콘텐츠,영상제작,0803040408
K000007503,연극연출가,연극·영화·방송 전문가,실용음악,"공연음악 작곡이란 연극, 뮤지컬, 무용 등의 공연 양식에 사용되는 음악을창작하는 능력이다.",문화·예술·디자인·방송,문화·예술,실용예술,0801020113
K000007503,연극연출가,연극·영화·방송 전문가,무대의상,"무대의상 작품분석이란 공연에 무대의상을 디자인하여 구현하기 위한 첫단계로 작품이 담고 있는 내용과 배경, 그에 따른 연출의 의도 및 캐릭터를 파악하는 능력이다.",문화·예술·디자인·방송,문화·예술,공연예술,0801030911
K000007503,연극연출가,연극·영화·방송 전문가,무대미술,무대미술 공연공간 입체 시각화란 무대미술 스케치를 시각적 결과물로 표현하는 능력이다.,문화·예술·디자인·방송,문화·예술,공연예술,0801030518
K000007543,촬영기사,연극·영화·방송 전문가,영상그래픽,사전제작이란 촬영 시 시행착오를 줄이기 위하여 스토리보드 작업을 하고콘텝트 디자인을 하며 프리비주얼라이제이션하는 능력이다.,문화·예술·디자인·방송,문화콘텐츠,영상제작,0803040502
K000007543,촬영기사,연극·영화·방송 전문가,무대조명,"무대조명 빛 맞추기는 공연조명 계획에서 요구되는 빛의 크기, 형태, 방향을 정확하게 맞추는 능력이다.",문화·예술·디자인·방송,문화·예술,공연예술,0801030204
K000007543,촬영기사,연극·영화·방송 전문가,방송콘텐츠유통·서비스,방송콘텐츠 서비스 계약은 콘텐츠 소비자와 계약을 진행할 수 있는 능력이다.,문화·예술·디자인·방송,문화콘텐츠,문화콘텐츠유통·서비스,0803030110
K000007574,연예인매니저,문화·예술 기획자 및 매니저,스포츠에이전트,사회공헌활동관리란 선수가 사회에 기여하고 이미지를 제고할 수 있도록경기 외적인 공헌 활동을 지원하는 능력이다.,이용·숙박·여행·오락·스포츠,스포츠,스포츠마케팅,1204040310
K000007574,연예인매니저,문화·예술 기획자 및 매니저,메이크업,수염 분장은 남자 캐릭터를 표현하는 기술 중의 하나로 수염 분장에 필요한 재료 및 도구를 활용하여 캐릭터를 창출하는 능력이다.,이용·숙박·여행·오락·스포츠,이·미용,이·미용서비스,1201010352
K000007574,연예인매니저,문화·예술 기획자 및 매니저,메이크업,바디페인팅은 얼굴을 포함한 신체 전반에 표현하고자 하는 이미지를 인체의 골격과 구조에 따라 페인팅하고 오브제를 활용하여 예술적으로 표현할수 있는 능력이다.,이용·숙박·여행·오락·스포츠,이·미용,이·미용서비스,1201010334
K000000867,직업 운동선수,스포츠·레크리에이션 종사자,선수스포츠지도,동작분석지도란 운동수행 시 신체 움직임 분석을 통해 불필요한 동작과부상유발동작을 최소화 하여 경기력향상을 위한 효율적 신체운동을 수행할 수 있도록 종목 별 선수의 훈련 및 경기 시 신체 움직임을 분석 및 개선방안을 대상자에게 제시하는 능력이다.,이용·숙박·여행·오락·스포츠,스포츠,스포츠경기·지도,1204030115
K000000867,직업 운동선수,스포츠·레크리에이션 종사자,선수스포츠지도,골경기지도는 경기규정에 따라 공을 컨트롤하여 골대에 공을 통과시켜 점수를 획득하는 유형의 경기를 지도하는 능력이다.,이용·숙박·여행·오락·스포츠,스포츠,스포츠경기·지도,1204030118
K000000867,직업 운동선수,스포츠·레크리에이션 종사자,건강운동관리,수중운동회복이란 신체 활동에 필요한 운동기능을 보다 안전하게 향상시켜 정상적 범위 및 그 이상을 목적으로 유효한 범위 내에서 복구시키기위해 수중에서 운동프로그램을 진행할 수 있는 능력이다.,이용·숙박·여행·오락·스포츠,스포츠,스포츠경기·지도,1204030333
